,pos,count,entity
12401,A,7,alarming
12402,N,1,Chewy
12403,N,2,Brownies
12404,N,2,contractions
12405,A,5,subsequent
12406,N,2,cerebrovascular
12407,N,5,elevation
12408,^,18,Jane
12409,^,3,Knoll
12410,N,1,Zehosky
12411,N,16,exhaustion
12412,^,1,othersChoose
12413,^,2,EZIKIEL
12414,^,4,BREAD
12415,N,2,Godsend
12416,N,4,truckload
12417,A,5,apparent
12418,^,20,Anne
12419,^,1,Dalin
12420,N,1,PODS
12421,N,1,Food@
12422,N,2,Srishti
12423,A,3,intelligent
12424,^,1,Sadhguru
12425,A,13,kindly
12426,N,2,suport
12427,A,1,traumatised
12428,N,2,element
12429,N,9,clues
12430,^,1,Malkoff-Cohen
12431,^,21,Xultophy
12432,^,1,​Food
12433,N,72,compared
12434,N,2,INSTANT
12435,A,3,Correct
12436,Z,1,August's
12437,N,3,PRIZE
12438,N,22,GIVEAWAY
12439,N,10,Winner
12440,A,1,on-air
12441,N,13,Nite
12442,N,3,Truck
12443,N,2,Drivers
12444,S,5,driver's
12445,^,1,CDC-funded
12446,^,7,AADE
12447,^,2,Omada
12448,N,1,Trucking
12449,N,8,wireless
12450,^,1,HTAA
12451,N,3,definitions
12452,A,5,structured
12453,A,6,skeletal
12454,N,1,insulin-like
12455,N,8,agents
12456,N,12,Cake
12457,N,10,precision
12458,N,1,EMRs
12459,^,2,genotype
12460,A,9,distinct
12461,A,1,🔹Subtype
12462,N,1,malignancy
12463,N,9,HIV
12464,N,1,subtype-specific
12465,N,6,markers
12466,A,1,single-nucleotide
12467,N,1,polymorphisms
12468,^,1,SNPs
12469,N,7,splash
12470,N,9,triggers
12471,A,10,sorta
12472,N,1,diarhea
12473,A,10,observed
12474,N,5,Freedom
12475,N,8,instruction
12476,N,2,Mocha
12477,N,1,Frappuccino
12478,N,9,Corn
12479,N,1,niblets
12480,^,1,cobb
12481,N,1,Calories/Carbs
12482,N,2,trusty
12483,^,1,Inky
12484,N,4,brakes
12485,^,1,MSc
12486,^,1,UCL
12487,A,9,anonymous
12488,^,2,Cindi
12489,^,1,ALITLE
12490,A,21,HUGE
12491,^,1,Clemmie
12492,N,18,oxygen
12493,N,2,days/week
12494,^,1,Ahara
12495,^,1,Achara
12496,^,1,Vichar
12497,^,1,Vihar
12498,N,7,recreation
12499,^,1,Talasana
12500,^,1,Vakrasana
12501,^,1,Konasana
12502,^,2,Paschimottanasana
12503,^,1,Utkatasana
12504,^,1,Bhujangasana
12505,^,1,Yastikasana
12506,^,1,Gomukhasana
12507,^,1,Hastapadangushtasana
12508,^,1,Sukhasana
12509,^,2,Vajrasana
12510,^,1,Bhadrasana
12511,^,1,Stithprarthasana
12512,^,1,YogaMudra
12513,^,1,Pranyanama
12514,^,1,2017/January
12515,N,1,contributory
12516,^,10,NC
12517,^,43,Tom
12518,A,1,Petty
12519,A,1,informal
12520,N,14,Chat
12521,N,1,meditations
12522,^,20,#DiabetesAlertDay
12523,A,12,60-second
12524,^,5,osteoarthritis
12525,N,18,DV
12526,^,16,Iron
12527,N,3,lawyers
12528,N,2,sampling
12529,A,8,clever
12530,N,3,ploys
12531,A,49,Safe
12532,Z,1,Dalbo's
12533,Z,12,Valentine’s
12534,A,11,non-fat
12535,N,5,Chips
12536,N,1,PEER
12537,A,1,restlessI
12538,N,3,airports
12539,N,1,Audio
12540,N,31,freeze
12541,^,1,todayDoes
12542,N,1,bads
12543,N,1,salt)
12544,N,1,publicity
12545,A,1,idle
12546,N,4,stretches
12547,N,11,proportion
12548,N,15,norm
12549,A,2,uninterrupted
12550,N,2,desks
12551,N,101,sitting
12552,N,2,CVDs
12553,N,1,Contribution
12554,N,10,zip
12555,N,34,code
12556,N,3,pdf
12557,N,19,file
12558,^,1,Hones
12559,N,1,o-goodness
12560,^,8,Jeanne
12561,^,1,Goldberg
12562,^,1,G59
12563,^,1,N86
12564,^,5,Friedman
12565,^,1,School’s
12566,N,1,evolution
12567,N,1,revolution
12568,A,2,Wise
12569,N,7,Distress
12570,N,13,counselor
12571,^,9,Epsom
12572,A,2,Prolonged
12573,^,1,Preconception
12574,N,8,th
12575,N,5,mutation
12576,N,4,Pair
12577,N,58,Dinner
12578,Z,1,Shepherd's
12579,N,2,scallions
12580,N,33,WIN
12581,^,1,Clouds
12582,N,40,force
12583,N,5,Bag
12584,N,10,Veggies
12585,N,5,Match
12586,N,3,lifespan
12587,N,558,another
12588,N,24,cranberry
12589,A,6,Bright
12590,^,1,Joes
12591,^,1,McDonald
12592,A,1,fat(3
12593,N,1,dumplings)
12594,N,7,bomb
12595,N,4,withdrawals
12596,N,1,Emoji
12597,N,39,anniversary
12598,^,3,Meethi
12599,Z,1,Zindagi's
12600,A,15,burned
12601,N,1,Pre-exercise
12602,A,14,Such
12603,N,313,means
12604,^,4,gastroesophageal
12605,^,24,GERD
12606,N,1,condition's
12607,N,1,flare-ups
12608,N,3,theories
12609,N,16,viruses
12610,A,4,costly
12611,^,1,CONTROLLABLE
12612,N,2,Conflict
12613,N,3,Frustration
12614,A,1,STRONGER
12615,N,2,Mystery
12616,N,1,Gypsies
12617,^,1,Tramps
12618,A,2,prettiest
12619,N,10,burrito
12620,N,3,Endurance
12621,A,2,Endurance/aerobic
12622,N,2,pull-ups
12623,N,2,counter-regulatory
12624,N,9,Recommendations
12625,A,5,Brisk
12626,N,2,candy/glucose
12627,N,1,condiment
12628,A,5,Third
12629,^,1,Barber
12630,N,3,dyes
12631,Z,1,Pollan’s
12632,A,20,grown
12633,A,2,lower-fat
12634,A,1,higher-fat
12635,A,2,whole-foods
12636,N,5,clarification
12637,^,1,Clinic’s
12638,A,4,Functional
12639,^,1,UltraWellness
12640,N,4,Cards
12641,A,17,Interesting
12642,N,8,PEOPLE
12643,N,68,#diabetic
12644,^,7,Future
12645,N,7,leap
12646,^,11,Maggie
12647,N,1,waiwai
12648,N,4,dibeatic
12649,A,85,Digestive
12650,N,6,diabities
12651,N,3,Legs
12652,N,1,shortcut
12653,A,1,regional/district
12654,N,2,grit
12655,N,2,Targets
12656,^,4,Bernstein
12657,N,3,dieters
12658,A,2,heroic
12659,^,10,Jenny
12660,^,1,Ruhl
12661,^,1,T1international
12662,^,2,Zindagi
12663,A,5,clearer
12664,A,5,much-needed
12665,^,2,Nonstarchy
12666,N,10,stretching
12667,N,3,gears
12668,A,1,cost-effective
12669,A,1,clubbed
12670,N,28,recommendation
12671,A,6,bulging
12672,Z,1,October's
12673,Z,1,Greenfield's
12674,N,1,Creams
12675,^,1,Nu
12676,^,6,Naturals
12677,^,14,Gift
12678,N,2,Basket
12679,^,15,Dario
12680,N,8,Internet
12681,A,4,trustworthy
12682,N,28,#s
12683,A,5,Constant
12684,A,4,boxed
12685,N,61,pee
12686,N,1,appliances
12687,^,3,(gail)
12688,N,2,uplifting
12689,A,1,Unspoken
12690,N,8,Messages
12691,^,288,NIH
12692,A,2,one-stop
12693,N,23,pants
12694,^,14,Anderson
12695,N,1,timeout
12696,^,5,Wales
12697,N,32,fire
12698,A,12,terrifying
12699,Z,3,Australia's
12700,^,2,bush
12701,N,1,pesticide
12702,^,13,Cynthia
12703,^,1,Sass
12704,Z,6,Child's
12705,N,2,Immunity
12706,N,3,interacting
12707,N,3,Nutrients
12708,S,4,Child’s
12709,N,7,Potatoes
12710,N,3,chole
12711,^,3,Chickpea
12712,^,15,Soup
12713,N,8,saucepan
12714,N,3,medium-high
12715,N,7,cloves
12716,N,6,coriander
12717,N,2,dhaniya
12718,^,2,jeera
12719,N,8,chilli
12720,N,4,Quantity
12721,N,2,600grams
12722,N,2,Vegetarians
12723,N,4,medium-low
12724,N,4,batches
12725,N,34,seasoning
12726,N,9,bowls
12727,N,3,chickpea
12728,^,3,Yoghurt
12729,N,2,tangerines
12730,A,6,Citrus
12731,A,4,detrimental
12732,N,4,surveys
12733,N,4,fraction
12734,N,61,Standards
12735,A,73,blurry
12736,N,5,Sample
12737,A,15,shorter
12738,A,1,Brisk-walk
12739,N,1,Regional/District
12740,N,3,dept
12741,N,1,depts
12742,N,2,recipe's
12743,N,14,contest
12744,^,4,Sparling
12745,A,2,VULNERABLE
12746,N,4,Trigger
12747,N,1,Warnings
12748,A,9,SICK
12749,N,6,fiancé
12750,N,4,forefront
12751,N,7,beast
12752,N,5,modeling
12753,N,1,castings
12754,N,6,strides
12755,N,11,barrier
12756,N,1,Provision
12757,N,1,minutes/week
12758,N,1,frisbee
12759,N,4,obligations
12760,N,6,NUMBERS
12761,N,4,MINUTES
12762,N,7,parking
12763,N,1,Swim
12764,A,7,comparable
12765,N,31,lines
12766,^,131,#T2D
12767,A,4,rigorous
12768,^,1,Wexler
12769,^,1,CSSD
12770,^,1,aug
12771,A,29,Same
12772,N,6,mainstream
12773,^,1,Mona
12774,N,3,portrait
12775,N,23,Coke
12776,A,9,folic
12777,A,8,beet
12778,N,2,diverticulosis
12779,N,3,Folate
12780,^,1,childbearing
12781,A,8,synthetic
12782,A,5,fortified
12783,A,1,neural
12784,^,2,spina
12785,N,162,keeps
12786,A,1,higher-calorie
12787,A,7,Practical
12788,A,1,Revised
12789,^,2,Type-2Any
12790,N,6,Type-2
12791,^,21,Guest
12792,A,4,informational
12793,N,8,restroom
12794,N,4,fountain
12795,N,2,monotony
12796,N,2,intercom
12797,N,1,dustbin
12798,^,2,T1’s
12799,A,1,skinny-fat
12800,N,4,EMAIL
12801,N,3,SIGNUP
12802,N,2,mindsets
12803,^,3,oceans
12804,N,2,shoreline
12805,A,4,Productive
12806,A,7,torn
12807,N,2,rotator
12808,N,7,cuff
12809,^,1,Crock
12810,^,13,Pot
12811,N,2,pots
12812,N,2,liner
12813,A,12,sticky
12814,N,1,crocks
12815,N,12,synthroid
12816,^,2,T2’s
12817,^,1,andT1’s
12818,N,1,coastering
12819,N,2,Deli
12820,^,1,Boars
12821,N,4,fillers
12822,N,2,nitrates
12823,N,16,dive
12824,^,2,Heinz
12825,A,6,homeless
12826,^,4,hurricanes
12827,N,1,specifications
12828,^,9,Colgate
12829,A,1,irresistible
12830,^,41,Hill
12831,N,4,hills
12832,N,26,pool
12833,N,10,lake
12834,N,8,tank
12835,A,7,athletic
12836,N,2,Treadmill
12837,N,6,soreness
12838,N,11,advantages
12839,N,5,stride
12840,^,1,Rosh
12841,^,1,Hashana
12842,^,5,Jewish
12843,N,1,reflections
12844,N,3,avoidance
12845,N,1,heart-disease
12846,N,1,tram
12847,N,5,crisps
12848,N,6,caution
12849,N,1,hunger/fullness
12850,^,4,Gina
12851,^,1,Cleo
12852,N,120,fellow
12853,^,7,Bond
12854,N,1,habit-based
12855,N,8,deprivation
12856,^,1,Atrial
12857,^,1,Fibrillation
12858,^,43,dr.
12859,^,11,cal
12860,N,1,view/knowledge/experience
12861,N,44,mmol
12862,N,7,medics
12863,^,1,Laurens
12864,N,68,bracelet
12865,^,2,🌵
12866,^,25,GO
12867,N,1,NATURE
12868,N,1,BEAUTY
12869,^,1,Ferox-way
12870,^,1,Ferox
12871,N,7,SUMMER
12872,N,5,nationally
12873,N,1,Enquiries
12874,N,1,Orders
12875,^,1,Whatsapp
12876,A,1,Healthiest
12877,A,21,drunk
12878,N,3,blends
12879,^,1,Rahul
12880,^,1,Anand
12881,N,1,Precaution/Safety
12882,A,1,musculoskeletal
12883,A,5,humid
12884,N,15,elevate
12885,N,2,days/times
12886,^,2,systolic
12887,N,3,diastolic
12888,N,4,bpm
12889,N,119,ketones
12890,S,70,doctor's
12891,N,12,necessity
12892,N,19,survival
12893,N,2,boogie
12894,^,39,tresiba
12895,N,15,insuline
12896,N,26,tune
12897,^,1,adim
12898,^,65,Nick
12899,^,2,Zevgolis
12900,^,3,Pan
12901,N,2,Crisp
12902,N,1,Meaningfulness
12903,N,1,Successes
12904,N,2,Strengths
12905,A,24,hopeful
12906,A,1,forward-moving
12907,N,1,Mindset
12908,^,2,Riva
12909,N,1,orientations
12910,N,3,orientation
12911,N,1,problem-focused
12912,N,1,solution-focused
12913,N,8,possibilities
12914,N,6,priorities
12915,N,2,connotation
12916,A,5,tense
12917,N,46,coping
12918,A,8,flourishing
12919,A,10,unconscious
12920,A,5,Flourishing
12921,N,6,Approach
12922,N,3,principle
12923,N,13,empathy
12924,N,1,strength-building
12925,N,36,collaboration
12926,N,1,Rapport
12927,N,3,buzzword
12928,N,7,Intervention
12929,A,1,resentful
12930,N,1,self-recrimination
12931,N,2,temperament
12932,N,1,permanence
12933,N,13,workshops
12934,N,14,empowering
12935,N,2,essays
12936,A,1,simplistic
12937,^,1,Pollyanna
12938,N,12,Rant
12939,N,27,List
12940,N,3,Pocket
12941,N,7,Growth
12942,N,12,unsweet
12943,S,1,patients’s
12944,N,1,lvl
12945,N,69,podcasts
12946,N,15,Groups
12947,N,6,limitations
12948,A,1,supervised
12949,N,1,home-
12950,N,1,bicycles
12951,N,7,policies
12952,A,2,parental
12953,N,7,involvement
12954,A,1,Parental
12955,N,8,motor
12956,N,1,lubrication
12957,N,3,cartilage
12958,N,2,flares
12959,N,2,hoagie
12960,S,4,parent’s
12961,N,2,drills
12962,A,1,noisy
12963,N,1,echoes
12964,N,3,corners
12965,^,6,Daniel
12966,Z,1,Amen’s
12967,A,6,in-depth
12968,N,9,ties
12969,N,1,Circumstances
12970,A,1,six-figure
12971,A,3,dire
12972,A,2,haunting
12973,A,2,neurotic
12974,N,1,validity
12975,A,4,vertical
12976,N,25,treadmill
12977,N,1,balcony
12978,N,1,ventilation
12979,A,1,residential
12980,N,3,mails
12981,^,3,Mothers
12982,N,3,porch
12983,N,35,roof
12984,N,3,screens
12985,^,3,Microwave
12986,^,1,Blend
12987,N,6,choc
12988,N,14,dill
12989,N,9,relish
12990,A,2,premade
12991,N,30,pudding
12992,N,4,dollop
12993,^,1,Faryal
12994,^,1,Tariq
12995,N,3,Consultant
12996,N,1,NIDE
12997,^,1,Dow
12998,^,1,Karachi
12999,^,2,Mar
13000,^,5,3PM
13001,^,1,PharmEvo
13002,A,3,Healthful
13003,N,1,peezy
13004,N,2,Rebellion
13005,N,26,iceberg
13006,^,3,YOUTUBE
13007,^,1,CHANNEL
13008,N,1,WEBSITE
13009,N,3,INFO
13010,N,1,ARTICLES
13011,N,32,LINK
13012,^,3,Hamilton
13013,N,6,DIET
13014,^,1,PINTEREST
13015,^,10,GROUP
13016,^,1,PAGE
13017,N,1,Refrigerator
13018,N,1,Makeover
13019,^,8,Christine
13020,^,1,Arylo
13021,N,4,self-compassion
13022,N,1,Self-compassion
13023,A,3,correlated
13024,N,17,engagement
13025,A,2,ominous
13026,N,2,octet
13027,A,6,unfortunate
13028,^,1,octo
13029,N,4,puzzle
13030,N,1,peptide-1
13031,^,21,Glucagon
13032,^,4,GLP-1
13033,N,1,reabsorb
13034,N,1,Cornerstones
13035,N,3,heals
13036,N,17,rings
13037,N,34,bun
13038,N,2,alteration
13039,A,2,adjustable
13040,N,1,circumferences
13041,A,1,alleviated
13042,N,1,stand-
13043,N,1,sit-up
13044,N,1,shrinkage
13045,N,1,extremity
13046,N,5,makeover
13047,N,1,Starches
13048,N,6,Kale
13049,A,5,RED
13050,N,4,MEAT
13051,A,2,southwestern
13052,N,1,ziploc
13053,^,15,Prediabetes
13054,N,4,Starch
13055,N,11,exception
13056,N,4,perks
13057,N,3,lysol
13058,N,4,steering
13059,N,4,Mom's
13060,N,1,Workouts
13061,A,6,high-impact
13062,^,1,DPN
13063,N,40,cider
13064,N,1,erosion
13065,N,5,Seniors
13066,N,6,stall
13067,N,28,stigma
13068,N,2,tornado
13069,A,6,gradual
13070,N,4,implementation
13071,N,3,Courage
13072,N,1,roar
13073,N,3,whisper
13074,N,3,Binge
13075,N,5,Shingles
13076,N,47,catch
13077,N,12,tracks
13078,N,2,skeleton
13079,A,33,expired
13080,N,2,bathtub
13081,A,3,soapy
13082,N,2,trays
13083,N,2,scrubbing
13084,N,13,sugar-free
13085,N,1,LifeSavers
13086,N,14,skim
13087,N,1,glip
13088,A,1,undissolved
13089,N,1,refridgerator
13090,N,5,drawers
13091,N,3,Dust
13092,N,2,mop
13093,^,19,Wash
13094,N,3,fixtures
13095,A,1,orderly
13096,N,4,Literacy
13097,N,4,mmol/mol
13098,N,1,individualization
13099,N,2,characteristics
13100,N,1,frailty
13101,N,1,tolerability
13102,N,11,burdens
13103,N,4,medication-taking
13104,N,45,match
13105,A,2,Inconsistent
13106,A,1,suboptimal
13107,N,11,DSMES
13108,^,1,Niveles
13109,N,2,azúcar
13110,^,1,Cuida
13111,^,2,tu
13112,^,1,saludSugar
13113,N,10,translation
13114,A,1,Cuban
13115,N,2,mailing
13116,N,2,advertisers
13117,^,1,Brit
13118,^,1,💢💢💢💢💢💢💢💢💢
13119,A,39,18th
13120,^,4,Mela
13121,^,6,Wada
13122,^,1,Shahpur
13123,^,1,Kalyan
13124,N,675,working
13125,N,1,dresser
13126,N,5,tables
13127,N,8,mates
13128,N,3,regrets
13129,N,1,legroom
13130,N,1,fairy
13131,A,7,unrelenting
13132,N,2,fulfillment
13133,N,1,Positivity
13134,N,1,uncertainties
13135,A,2,petty
13136,N,9,battles
13137,N,2,integrity
13138,N,25,parenting
13139,A,2,intimate
13140,A,2,intricate
13141,A,6,toughest
13142,N,274,wants
13143,A,1,Inner
13144,N,1,🍞🍞🍞🍞🍞🍞🍞🍞🥖🥖🥖🥖🥖🥖🥖🥐🥐🥐🥐🥐🥐🥐🥨🥨🥨🥨🥨🥨🥨
13145,^,8,Task
13146,N,1,bedspread
13147,N,2,baseboards
13148,N,1,Beds
13149,N,1,havens
13150,N,1,mites
13151,A,3,stuffy
13152,N,1,noses
13153,N,2,allergen
13154,N,11,sheets
13155,N,1,pillowcases
13156,N,1,washer
13157,N,3,endosperm
13158,N,14,grits
13159,N,5,waffle
13160,N,1,shopper
13161,N,3,multi-grain
13162,Z,1,up's
13163,N,7,Experiences
13164,A,18,ac1
13165,^,51,Hurricane
13166,N,10,TOMORROW
13167,N,44,Primetime
13168,S,2,yesterdays
13169,N,10,closet
13170,N,8,2g
13171,^,3,8g
13172,N,10,Value
13173,N,46,novolog
13174,N,7,novolin
13175,^,4,Lantas
13176,N,33,teenager
13177,N,2,normalcy
13178,A,1,ugliest
13179,^,10,Marie
13180,^,9,Claire
13181,N,2,Catalog
13182,N,1,Paper-
13183,A,1,#Adrenal
13184,N,2,Consultation
13185,^,2,Sonography/Mammography
13186,A,28,organized
13187,N,16,storage
13188,N,2,closets
13189,N,1,windex
13190,N,2,cleaners
13191,N,2,throne
13192,A,45,lasting
13193,N,4,LOTS
13194,^,1,Minute
13195,N,1,OWNERS
13196,N,1,MANUAL
13197,N,1,min/
13198,A,5,consecutive
13199,N,2,contraindications
13200,N,33,infusion
13201,^,6,WW
13202,N,3,Ins
13203,N,1,room/
13204,N,2,furniture
13205,N,1,vacuuming
13206,N,1,catchers
13207,N,8,rooms
13208,N,4,fractures
13209,^,1,Hasselback
13210,N,7,Owners
13211,N,16,Manual
13212,N,2,margarita
13213,N,3,Skittles
13214,^,4,Kelley
13215,^,1,Gibbs-Kent
13216,N,1,reader-tested
13217,N,24,figures
13218,N,12,wits
13219,N,5,reminders
13220,N,1,WalkApp
13221,A,2,preset
13222,N,1,badges
13223,^,1,MapMyRun
13224,N,1,work-out
13225,^,2,RunKeeper
13226,N,2,headphones
13227,^,1,Runstatic
13228,^,13,Taco
13229,^,6,Chile
13230,N,2,Tamales
13231,^,3,Tex-Mex
13232,A,2,Authentic
13233,^,6,Favorites
13234,^,2,Cleary
13235,^,2,Coffeen
13236,N,10,caloric
13237,N,7,cocktail
13238,N,1,portion-friendly
13239,^,5,Jackie
13240,^,1,Newgent
13241,^,5,CDN
13242,N,5,clicks
13243,N,2,herbal/tea
13244,^,1,KURZES
13245,^,1,EFFEKTIVES
13246,^,1,GANZKÖRPERWORKOUT
13247,^,1,💞👩🏼👦🏼MAMA
13248,^,1,KIND👦🏼👩🏼💞
13249,^,2,Als
13250,^,5,Mama
13251,^,1,haben
13252,^,3,Zeit
13253,^,1,alleine
13254,^,14,und
13255,^,1,Ruhe
13256,^,6,zu
13257,^,1,trainieren
13258,N,1,muss
13259,N,1,deshalb
13260,N,1,jedoch
13261,N,5,nicht
13262,N,1,ausfallen
13263,^,1,Binde
13264,^,2,dein
13265,^,1,ganz
13266,^,4,einfach
13267,N,7,ein
13268,A,1,ganze
13269,N,21,hat
13270,N,1,mehrere
13271,N,1,Vorteile
13272,N,1,fällt
13273,^,5,einen
13274,^,1,#gesundenLebensstil
13275,^,1,Spaß
13276,N,6,der
13277,N,1,sportlichen
13278,^,1,Bewegung
13279,A,1,aktive
13280,N,1,Prophylaxe
13281,^,1,Übergewicht
13282,N,2,bereits
13283,^,1,Jahren
13284,^,1,👉🏻dein
13285,^,1,trainiert
13286,^,3,bei
13287,^,7,den
13288,^,2,Übungen
13289,^,3,seine
13290,^,1,Koordination
13291,N,2,Aufmerksamkeit
13292,^,2,Konzentration
13293,N,1,gesamte
13294,^,1,gemeinsame
13295,^,1,Aktivität
13296,^,4,gemeinsam
13297,^,1,etwas
13298,^,1,schaffen
13299,^,1,Bindung
13300,^,1,Innerhalb
13301,^,1,meines🌿
13302,^,1,#Gesundheitskonzeptes
13303,^,1,🌿erstelle
13304,^,3,ich
13305,^,2,Mamas
13306,^,5,auch
13307,^,1,Mama-Kind-Trainingspläne
13308,N,2,könnt
13309,^,1,Dabei
13310,^,1,berücksichtige
13311,^,1,selbstverständlich
13312,N,1,Alter
13313,N,2,des
13314,N,3,Kindes
13315,^,2,Mein
13316,^,1,Sohn
13317,^,1,Jahre
13318,^,1,alt
13319,^,64,er
13320,^,1,versucht
13321,^,1,Natürlich
13322,^,1,Zeitraum
13323,^,1,von
13324,^,1,Minuten
13325,^,2,sich
13326,^,1,behalten
13327,^,3,sind
13328,^,4,ja
13329,^,1,bekanntlich
13330,^,2,sehr
13331,^,1,flexibel
13332,^,1,müssen
13333,N,1,beim
13334,^,1,Tragetuch
13335,^,1,gehabt
13336,A,2,wunderbar
13337,N,1,geklappt
13338,N,1,Ein
13339,N,1,regelmäßiges
13340,N,6,ist
13341,N,1,demnach
13342,N,1,umsetzbar
13343,^,1,Bindet
13344,N,1,euer
13345,N,13,ins
13346,N,1,wichtig
13347,N,1,findet
13348,N,1,Alltag
13349,^,1,einzubauen
13350,N,1,handhabt
13351,^,2,Lisa🌸
13352,^,2,#LuckyLisa
13353,A,1,Fishy
13354,A,3,calmer
13355,^,1,TIAWhat
13356,N,3,denominator
13357,N,2,Denial
13358,^,6,Warshaw
13359,A,6,real-life
13360,^,1,Insulin-Producing
13361,N,18,remains
13362,N,1,escort
13363,^,1,usher
13364,A,4,whole-body
13365,N,1,lipotoxicity
13366,N,1,self-defense
13367,A,5,Stressed
13368,N,2,Excess
13369,N,14,adipose
13370,N,1,physiologically
13371,A,3,cellular
13372,A,1,maximized
13373,A,3,variable
13374,N,8,Suicide
13375,A,1,advantageous
13376,N,104,die
13377,N,1,Autopsies
13378,N,1,soldiers
13379,A,8,Reverse
13380,N,15,End
13381,A,1,whole-food
13382,^,4,Cyrus
13383,^,2,Khambatta
13384,N,1,Biochemistry
13385,^,1,Berkeley
13386,N,5,supplier
13387,^,1,McCain
13388,N,1,fire-roasted
13389,A,3,caramelized
13390,^,1,Colton
13391,N,2,min/week
13392,^,2,Vo
13393,N,1,km/h
13394,^,1,Flex®
13395,^,1,Reveal®
13396,^,1,appSee
13397,N,6,feast
13398,N,1,yumminess
13399,A,6,stinging
13400,N,8,humulin
13401,N,1,milk-based
13402,A,8,simmer
13403,N,1,Variation
13404,N,10,Cream
13405,N,1,Blender
13406,N,2,processor
13407,N,2,immersion
13408,A,12,Mini
13409,Z,3,Jenny's
13410,A,2,Portobello
13411,N,1,Pizzas
13412,^,3,BeatO
13413,^,1,#Navratra
13414,N,5,Jump
13415,N,1,Rake
13416,N,1,stroller
13417,A,2,blustery
13418,A,10,accountable
13419,^,2,Liebevolle
13420,^,3,Worte
13421,^,1,können
13422,^,2,kurz
13423,^,1,Echos
13424,^,1,unendlich
13425,^,1,Verfügst
13426,A,1,große
13427,N,1,Glück
13428,^,1,kennen
13429,^,4,🔅Einen
13430,^,5,Menschen
13431,^,8,mit
13432,^,5,dem
13433,N,4,kannst
13434,^,8,du
13435,N,1,vertrauen
13436,N,1,lacht
13437,^,2,Mensch
13438,A,1,liebsten
13439,^,1,Kopf
13440,^,1,Sand
13441,^,1,stecken
13442,^,1,würdest
13443,^,1,dessen
13444,^,1,Schulter
13445,A,2,oft
13446,N,1,sagt
13447,^,1,Augenblick
13448,^,1,ihnen
13449,^,1,werden
13450,^,1,viel
13451,N,1,vergessen
13452,A,1,Lasst
13453,N,2,dafür
13454,^,1,kommen
13455,^,1,KETTE
13456,N,1,bilden
13457,N,1,Danke
13458,^,1,sagen
13459,^,1,️Markiere
13460,^,1,deinen
13461,^,1,Herzensmenschen
13462,^,1,#Herzensmenschen
13463,^,1,#Lieblingsmensch
13464,^,1,#Schaf
13465,^,1,#GorillaSee
13466,A,2,Angry
13467,N,8,aggression
13468,A,16,ignorant
13469,N,1,Calmness
13470,^,1,myself—I’ve
13471,N,6,tendency
13472,N,2,spouses
13473,A,1,agreeable
13474,N,8,strangers
13475,N,1,Breathe
13476,N,4,lid
13477,N,15,blow
13478,A,2,considerate
13479,A,2,constructive
13480,N,2,poll
13481,N,1,gestures
13482,N,1,obscenities
13483,A,1,unchangeable
13484,A,3,unthinkable
13485,N,7,bouts
13486,N,5,array
13487,^,20,Robin
13488,Z,1,Novo's
13489,N,18,airport
13490,^,21,invokana
13491,N,3,bedrooms
13492,N,4,baths
13493,^,3,8PM
13494,^,5,EST/
13495,^,2,7PM
13496,^,4,CST/
13497,N,7,PST
13498,^,3,Vallis
13499,A,5,BLUE
13500,^,1,Cassady
13501,A,1,Unrecognised
13502,N,1,activity/driving
13503,N,9,occurrence
13504,A,1,Necessary
13505,N,1,hyperglycaemis/hypoglycaemia
13506,N,5,TBSP
13507,N,4,VEGETABLES
13508,A,2,bite-size
13509,A,1,wilted
13510,N,1,SEASONINGS
13511,N,1,CARROTS
13512,N,1,CAULIFLOWER
13513,N,1,ASPARAGUS
13514,A,1,CHERRY
13515,N,2,TOMATOES
13516,N,1,BROCCOLI
13517,^,1,BRUSSELS
13518,^,1,SPROUTS
13519,N,3,Notes
13520,^,1,Brigid
13521,^,1,Titgemeier
13522,N,1,pegan
13523,N,1,quacky
13524,N,4,warrant
13525,N,1,double-take
13526,^,1,😎🤗💥I
13527,^,3,💉💉💉💉💉💉💉💉💉
13528,^,1,HBa1C
13529,^,469,No
13530,N,3,Address
13531,^,1,Patidar
13532,^,1,Wadi
13533,^,1,Gopal
13534,^,1,Parivatan
13535,N,3,detectors
13536,N,1,butcher
13537,N,3,govt
13538,N,1,premium
13539,N,2,dlls
13540,N,14,tasting
13541,N,3,Dining
13542,N,2,level-
13543,^,1,Https
13544,N,4,additions
13545,A,1,Refined
13546,N,4,flours
13547,^,3,Bulgur
13548,N,1,oats/oatmeal
13549,N,1,corn/corn
13550,N,5,Buckwheat
13551,N,1,Triticale
13552,N,3,Sorghum
13553,A,74,celiac
13554,N,15,Proteins
13555,N,5,pinto
13556,N,5,Hummus
13557,N,4,falafel
13558,N,6,Lentils
13559,A,3,black-eyed
13560,N,27,split
13561,N,5,Edamame
13562,N,8,Soy
13563,N,2,Tempeh
13564,N,7,nuggets
13565,N,3,Seafood
13566,N,2,Albacore
13567,N,10,rainbow
13568,N,9,cod
13569,N,2,halibut
13570,N,2,roughy
13571,N,2,Shellfish
13572,N,5,imitation
13573,N,5,lobster
13574,N,3,scallops
13575,N,2,cornish
13576,N,5,hen
13577,N,7,Buffalo
13578,N,2,ostrich
13579,N,6,rabbit
13580,N,4,venison
